MSN     StateCode    Year     Data
POTXB   CA           2004  309329.7
POTXB   CA           2005  317906.8
POTXB   CA           2006  295523.9
POTXB   CA           2007  285152.4
POTXB   CA           2008  246610.6
POTXB   CA           2009  223708.3
POTXB   NM           1960  2624.255
POTXB   NM           1961  2721.404
POTXB   NM           1962  3467.045
POTXB   NM           1963  3414.278
POTXB   NM           1964  3129.855
POTXB   NM           1965  3745.564
POTXB   NM           1966  4250.711
POTXB   NM           1967  4333.283
POTXB   NM           1968  4707.884
POTXB   NM           1969  4261.592
POTXB   NM           1970  4306.275
POTXB   NM           1971  4704.965
POTXB   NM           1972  5212.305
POTXB   NM           1973  5758.946
POTXB   NM           1974  9348.983
POTXB   NM           1975  8896.166
POTXB   NM           1976  9934.527
POTXB   NM           1977   8815.33
POTXB   NM           1978  9525.242
POTXB   NM           1979  10718.74
POTXB   NM           1980  9987.863
POTXB   NM           1981  6763.838
POTXB   NM           1982  6682.913
POTXB   NM           1983  8234.147
POTXB   NM           1984  6187.828
POTXB   NM           1985  6120.031
POTXB   NM           1986   6891.67
POTXB   NM           1987  7575.169
POTXB   NM           1988  8936.912
POTXB   NM           1989  9167.402
POTXB   NM           1990  9402.943
POTXB   NM           1991  10721.42
POTXB   NM           1992  12360.15
POTXB   NM           1993  11944.64
POTXB   NM           1994  12438.58
POTXB   NM           1995  11886.37
POTXB   NM           1996  25317.63
POTXB   NM           1997  26670.57
POTXB   NM           1998  24930.24
POTXB   NM           1999  24838.45
POTXB   NM           2000  24324.76
POTXB   NM           2001  14439.27
POTXB   NM           2002  13940.11
POTXB   NM           2003  15334.62
POTXB   NM           2004  17084.85
POTXB   NM           2005  17292.46
POTXB   NM           2006  15574.79
POTXB   NM           2007  14948.35
POTXB   NM           2008  14242.64
POTXB   NM           2009  13793.49
POTXB   TX           1960    334276
POTXB   TX           1961  352367.2
POTXB   TX           1962  372450.6
POTXB   TX           1963    439973
POTXB   TX           1964  468917.4
POTXB   TX           1965  473779.5
POTXB   TX           1966  493362.9
POTXB   TX           1967  524207.4
POTXB   TX           1968  556710.2
POTXB   TX           1969  581624.6
POTXB   TX           1970    584171
POTXB   TX           1971  617454.9
POTXB   TX           1972  677948.8
POTXB   TX           1973  731364.8
POTXB   TX           1974  743101.6
POTXB   TX           1975  726800.2
POTXB   TX           1976  873632.8
POTXB   TX           1977   1011360
POTXB   TX           1978   1077047
POTXB   TX           1979   1183093
POTXB   TX           1980   1241114
POTXB   TX           1981  966246.8
POTXB   TX           1982  807960.6
POTXB   TX           1983  786595.7
POTXB   TX           1984  834412.6
POTXB   TX           1985  808150.3
POTXB   TX           1986  823399.9
POTXB   TX           1987  853533.2
POTXB   TX           1988  935529.1
POTXB   TX           1989  925113.7
POTXB   TX           1990   1024368
POTXB   TX           1991   1018139
POTXB   TX           1992   1093248
POTXB   TX           1993   1059749
POTXB   TX           1994   1100894
POTXB   TX           1995   1052683
POTXB   TX           1996   1203690
POTXB   TX           1997   1300503
POTXB   TX           1998   1225360
POTXB   TX           1999   1225971
POTXB   TX           2000   1202471
POTXB   TX           2001   1118071
POTXB   TX           2002   1106644
POTXB   TX           2003   1188757
POTXB   TX           2004   1281224
POTXB   TX           2005   1198173
POTXB   TX           2006   1502013
POTXB   TX           2007   1442503
POTXB   TX           2008   1282884
POTXB   TX           2009   1137066
POTXD   AZ           1970         0
POTXD   AZ           1971   0.45579
POTXD   AZ           1972   0.47622
POTXD   AZ           1973   0.52539
POTXD   AZ           1974   1.14791
POTXD   AZ           1975   1.31332
POTXD   AZ           1976   1.37817
POTXD   AZ           1977   1.65832
POTXD   AZ           1978   1.19214
POTXD   AZ           1979    2.8835
POTXD   AZ           1980   4.03561
POTXD   AZ           1981   4.45963
POTXD   AZ           1982   2.72353
POTXD   AZ           1983         0
POTXD   AZ           1984         0
POTXD   AZ           1985         0
POTXD   AZ           1986         0
POTXD   AZ           1987         0
POTXD   AZ           1988         0
POTXD   AZ           1989         0
POTXD   AZ           1990         0
POTXD   AZ           1991  12.51478
POTXD   AZ           1992  15.81387
POTXD   AZ           1993  13.56923
POTXD   AZ           1994  17.09292
POTXD   AZ           1995   17.2762
POTXD   AZ           1996   6.49498
POTXD   AZ           1997   5.94999
POTXD   AZ           1998    4.1519
POTXD   AZ           1999   5.48592
POTXD   AZ           2000   8.03379
POTXD   AZ           2001   7.97278
POTXD   AZ           2002   7.76216
POTXD   AZ           2003   8.62397
POTXD   AZ           2004  10.48403
POTXD   AZ           2005  13.85568
POTXD   AZ           2006   17.3046
POTXD   AZ           2007  19.47781
POTXD   AZ           2008  26.07649
POTXD   AZ           2009  16.70633
POTXD   CA           1970   1.37243
POTXD   CA           1971   1.36274
POTXD   CA           1972   1.40032
POTXD   CA           1973   1.58449
POTXD   CA           1974   2.38234
POTXD   CA           1975   2.77495
POTXD   CA           1976    2.9236
POTXD   CA           1977   3.12495
POTXD   CA           1978   3.12493
POTXD   CA           1979   4.89315
POTXD   CA           1980     8.101
POTXD   CA           1981   9.51489
POTXD   CA           1982   8.81096
POTXD   CA           1983   8.59823
POTXD   CA           1984   8.84338
POTXD   CA           1985   8.25707
POTXD   CA           1986   7.04503
POTXD   CA           1987   7.73582
POTXD   CA           1988    6.7646
POTXD   CA           1989   6.55113
POTXD   CA           1990   6.70038
POTXD   CA           1991   6.67075
POTXD   CA           1992   7.15763
POTXD   CA           1993   6.38385
POTXD   CA           1994   5.51596
POTXD   CA           1995   5.51566
POTXD   CA           1996   5.83387
POTXD   CA           1997   5.47364
POTXD   CA           1998    4.7185
POTXD   CA           1999   5.12875
POTXD   CA           2000   8.16386
POTXD   CA           2001   7.00215
POTXD   CA           2002   5.86312
POTXD   CA           2003   8.52225
POTXD   CA           2004   9.50046
POTXD   CA           2005  12.33932
POTXD   CA           2006  13.47158
POTXD   CA           2007  15.69306
POTXD   CA           2008  23.55511
POTXD   CA           2009  17.67449
POTXD   NM           1970   0.43025
POTXD   NM           1971   0.45556
POTXD   NM           1972   0.47616
POTXD   NM           1973   0.52515
POTXD   NM           1974   1.14779
POTXD   NM           1975   1.31357
POTXD   NM           1976    1.3781
POTXD   NM           1977   1.65824
POTXD   NM           1978   1.19206
POTXD   NM           1979    2.8836
POTXD   NM           1980    4.0357
POTXD   NM           1981   4.45953
POTXD   NM           1982   2.72357
POTXD   NM           1983   3.66861
POTXD   NM           1984   3.62306
POTXD   NM           1985   3.38515
POTXD   NM           1986   3.94717
POTXD   NM           1987   4.84807
POTXD   NM           1988    3.9995
POTXD   NM           1989   4.86082
POTXD   NM           1990   5.98249
POTXD   NM           1991   5.17575
POTXD   NM           1992    4.9254
POTXD   NM           1993   4.39626
POTXD   NM           1994   4.16435
POTXD   NM           1995   4.60284
POTXD   NM           1996      5.46
POTXD   NM           1997   5.02532
POTXD   NM           1998   3.29866
POTXD   NM           1999   4.63652
POTXD   NM           2000   7.40597
POTXD   NM           2001   6.06507
POTXD   NM           2002   6.32461
POTXD   NM           2003   7.47868
POTXD   NM           2004   9.61662
POTXD   NM           2005  13.06926
POTXD   NM           2006  23.88237
POTXD   NM           2007  26.70785
POTXD   NM           2008  33.63724
POTXD   NM           2009  24.35241
POTXD   TX           1970   0.86887
POTXD   TX           1971   0.92521
POTXD   TX           1972   0.92981
POTXD   TX           1973   1.08663
POTXD   TX           1974   2.28389
POTXD   TX           1975   2.75639
POTXD   TX           1976   3.08634
POTXD   TX           1977   3.40014
POTXD   TX           1978   3.52047
POTXD   TX           1979   4.85713
POTXD   TX           1980   7.19412
POTXD   TX           1981   8.92651
POTXD   TX           1982   7.97244
POTXD   TX           1983   7.45306
POTXD   TX           1984    7.3158
POTXD   TX           1985    7.1287
POTXD   TX           1986   4.06993
POTXD   TX           1987   4.92179
POTXD   TX           1988   4.06962
POTXD   TX           1989   4.92579
POTXD   TX           1990   5.75349
POTXD   TX           1991   5.00768
POTXD   TX           1992    4.7708
POTXD   TX           1993    4.3898
POTXD   TX           1994    4.2355
POTXD   TX           1995   4.66435
POTXD   TX           1996   5.51873
POTXD   TX           1997   4.98081
POTXD   TX           1998   3.37357
POTXD   TX           1999   4.67314
POTXD   TX           2000   7.32782
POTXD   TX           2001   5.92044
POTXD   TX           2002   6.16421
POTXD   TX           2003   7.22643
POTXD   TX           2004   9.12855
POTXD   TX           2005  12.44447
POTXD   TX           2006  15.12582
POTXD   TX           2007  17.31355
POTXD   TX           2008  24.48631
POTXD   TX           2009  15.64675
POTXP   AZ           1960         0
POTXP   AZ           1961         0
POTXP   AZ           1962         0
POTXP   AZ           1963         0
POTXP   AZ           1964         0
POTXP   AZ           1965         0
POTXP   AZ           1966         0
POTXP   AZ           1967         0
POTXP   AZ           1968         0
POTXP   AZ           1969         0
POTXP   AZ           1970         0
POTXP   AZ           1971  39.84521
POTXP   AZ           1972  96.59964
POTXP   AZ           1973  26.60785
POTXP   AZ           1974  38.80429
POTXP   AZ           1975   38.5553
POTXP   AZ           1976  62.45029
POTXP   AZ           1977  74.62109
POTXP   AZ           1978  76.97956
POTXP   AZ           1979  72.78503
POTXP   AZ           1980  70.71263
POTXP   AZ           1981  26.97331
POTXP   AZ           1982   42.7674
POTXP   AZ           1983         0
POTXP   AZ           1984         0
POTXP   AZ           1985         0
POTXP   AZ           1986         0
POTXP   AZ           1987         0
POTXP   AZ           1988         0
POTXP   AZ           1989  123.3131
POTXP   AZ           1990  128.6623
POTXP   AZ           1991  215.9159
POTXP   AZ           1992  258.7413
POTXP   AZ           1993  130.7732
POTXP   AZ           1994  114.3721
POTXP   AZ           1995  106.9198
POTXP   AZ           1996  1658.736
POTXP   AZ           1997  1798.237
POTXP   AZ           1998  1806.231
POTXP   AZ           1999  1808.173
POTXP   AZ           2000  1786.898
POTXP   AZ           2001  422.7186
POTXP   AZ           2002  434.0772
POTXP   AZ           2003  442.8787
POTXP   AZ           2004  477.4707
POTXP   AZ           2005  448.5214
POTXP   AZ           2006  591.1111
POTXP   AZ           2007  576.4081
POTXP   AZ           2008  525.8464
POTXP   AZ           2009   401.463
POTXP   CA           1960  25690.75
POTXP   CA           1961  25158.35
POTXP   CA           1962  25444.48
POTXP   CA           1963  24700.45
POTXP   CA           1964  27361.03
POTXP   CA           1965  28663.76
POTXP   CA           1966   30320.8
POTXP   CA           1967  28685.79
POTXP   CA           1968  32452.09
POTXP   CA           1969  34684.08
POTXP   CA           1970  35823.64
POTXP   CA           1971  35445.14
POTXP   CA           1972  38446.74
POTXP   CA           1973  40649.43
POTXP   CA           1974  40666.38
POTXP   CA           1975  39478.16
POTXP   CA           1976  42490.13
POTXP   CA           1977  47137.35
POTXP   CA           1978   49918.6
POTXP   CA           1979  53427.98
POTXP   CA           1980  49454.73
POTXP   CA           1981  34467.21
POTXP   CA           1982  34107.13
POTXP   CA           1983  57091.35
POTXP   CA           1984  57274.77
POTXP   CA           1985  55165.21
POTXP   CA           1986  52326.88
POTXP   CA           1987  52736.14
POTXP   CA           1988  59551.95
POTXP   CA           1989  56978.72
POTXP   CA           1990  56170.06
POTXP   CA           1991  46286.56
POTXP   CA           1992  49934.29
POTXP   CA           1993  45333.44
POTXP   CA           1994  48861.74
POTXP   CA           1995  45961.83
POTXP   CA           1996  50206.19
POTXP   CA           1997  48561.93
POTXP   CA           1998  42597.83
POTXP   CA           1999  43634.62
POTXP   CA           2000  38578.53
POTXP   CA           2001   50826.1
POTXP   CA           2002  51721.84
POTXP   CA           2003  51831.28
POTXP   CA           2004  52447.04
POTXP   CA           2005  53884.69
POTXP   CA           2006  49629.82
POTXP   CA           2007  47909.74
POTXP   CA           2008  41396.41
POTXP   CA           2009  37469.75
POTXP   NM           1960  437.1159
POTXP   NM           1961  453.3073
POTXP   NM           1962  577.2208
POTXP   NM           1963  568.4864
POTXP   NM           1964  521.4425
POTXP   NM           1965  623.7606
POTXP   NM           1966  707.7119
POTXP   NM           1967  721.4538
POTXP   NM           1968  783.8674
POTXP   NM           1969  709.8253
POTXP   NM           1970  717.2524
POTXP   NM           1971  783.3809
POTXP   NM           1972  867.9175
POTXP   NM           1973  959.0443
POTXP   NM           1974  1557.324
POTXP   NM           1975  1481.874
POTXP   NM           1976  1654.954
POTXP   NM           1977  1468.422
POTXP   NM           1978   1586.64
POTXP   NM           1979  1785.537
POTXP   NM           1980  1663.784
POTXP   NM           1981  1072.573
POTXP   NM           1982  1068.255
POTXP   NM           1983  1339.636
POTXP   NM           1984  1014.632
POTXP   NM           1985  986.8692
POTXP   NM           1986   1114.14
POTXP   NM           1987  1247.324
POTXP   NM           1988  1484.082
POTXP   NM           1989  1533.935
POTXP   NM           1990  1574.096
POTXP   NM           1991  1795.588
POTXP   NM           1992  2090.582
POTXP   NM           1993  2008.162
POTXP   NM           1994  2097.437
POTXP   NM           1995  2003.013
POTXP   NM           1996  4490.319
POTXP   NM           1997  4722.968
POTXP   NM           1998   4420.15
POTXP   NM           1999   4418.48
POTXP   NM           2000  4338.739
POTXP   NM           2001  2460.655
POTXP   NM           2002  2376.163
POTXP   NM           2003  2612.476
POTXP   NM           2004  2911.211
POTXP   NM           2005  2942.318
POTXP   NM           2006  2596.526
POTXP   NM           2007  2492.214
POTXP   NM           2008  2369.989
POTXP   NM           2009  2293.845
POTXP   TX           1960  55966.81
POTXP   TX           1961   59009.3
POTXP   TX           1962  62382.45
POTXP   TX           1963  74666.53
POTXP   TX           1964  79796.92
POTXP   TX           1965   80536.9
POTXP   TX           1966  84385.33
POTXP   TX           1967  89903.09
POTXP   TX           1968  95596.96
POTXP   TX           1969  99826.19
POTXP   TX           1970  100279.5
POTXP   TX           1971  106289.6
POTXP   TX           1972  116584.3
POTXP   TX           1973  125645.4
POTXP   TX           1974  128012.6
POTXP   TX           1975  124910.1
POTXP   TX           1976  151009.2
POTXP   TX           1977  174500.4
POTXP   TX           1978  185722.4
POTXP   TX           1979  206740.8
POTXP   TX           1980    218266
POTXP   TX           1981    169651
POTXP   TX           1982  141215.4
POTXP   TX           1983  135366.1
POTXP   TX           1984  147020.3
POTXP   TX           1985  141140.8
POTXP   TX           1986  143092.6
POTXP   TX           1987  149750.1
POTXP   TX           1988  163657.3
POTXP   TX           1989  162620.3
POTXP   TX           1990  179963.9
POTXP   TX           1991  179156.3
POTXP   TX           1992  193552.8
POTXP   TX           1993  187451.6
POTXP   TX           1994    195052
POTXP   TX           1995    186608
POTXP   TX           1996  214474.2
POTXP   TX           1997  230943.9
POTXP   TX           1998  217875.6
POTXP   TX           1999  218705.2
POTXP   TX           2000  215033.5
POTXP   TX           2001  196798.2
POTXP   TX           2002  194894.2
POTXP   TX           2003  208957.7
POTXP   TX           2004  225617.9
POTXP   TX           2005  210854.1
POTXP   TX           2006  264203.8
POTXP   TX           2007  254383.5
POTXP   TX           2008  225700.4
POTXP   TX           2009  200004.9
POTXV   AZ           1970         0
POTXV   AZ           1971   0.01017
POTXV   AZ           1972   0.02182
POTXV   AZ           1973   0.00551
POTXV   AZ           1974   0.02021
POTXV   AZ           1975     0.025
POTXV   AZ           1976   0.04548
POTXV   AZ           1977   0.06258
POTXV   AZ           1978      0.05
POTXV   AZ           1979   0.07584
POTXV   AZ           1980    0.1233
POTXV   AZ           1981   0.04754
POTXV   AZ           1982   0.04872
POTXV   AZ           1983         0
POTXV   AZ           1984         0
POTXV   AZ           1985         0
POTXV   AZ           1986         0
POTXV   AZ           1987         0
POTXV   AZ           1988         0
POTXV   AZ           1989         0
POTXV   AZ           1990         0
POTXV   AZ           1991   7.52878
POTXV   AZ           1992  10.77108
POTXV   AZ           1993   9.52625
POTXV   AZ           1994  10.53257
POTXV   AZ           1995   9.96988
POTXV   AZ           1996  46.13596
POTXV   AZ           1997  47.90904
POTXV   AZ           1998  34.38379
POTXV   AZ           1999  43.21669
POTXV   AZ           2000   63.0501
POTXV   AZ           2001  15.59227
POTXV   AZ           2002  16.04124
POTXV   AZ           2003  18.31681
POTXV   AZ           2004  24.23359
POTXV   AZ           2005  30.31159
POTXV   AZ           2006  52.10836
POTXV   AZ           2007  55.67271
POTXV   AZ           2008  68.41064
POTXV   AZ           2009  33.07054
POTXV   CA           1970  67.18506
POTXV   CA           1971  73.75297
POTXV   CA           1972  79.67234
POTXV   CA           1973  91.73356
POTXV   CA           1974  143.3137
POTXV   CA           1975  155.6343
POTXV   CA           1976  175.9627
POTXV   CA           1977   208.038
POTXV   CA           1978  235.3238
POTXV   CA           1979  359.1728
POTXV   CA           1980  602.4728
POTXV   CA           1981  593.6174
POTXV   CA           1982  464.5631
POTXV   CA           1983  483.2392
POTXV   CA           1984  561.6971
POTXV   CA           1985   479.972
POTXV   CA           1986  313.9782
POTXV   CA           1987  351.4318
POTXV   CA           1988  293.5481
POTXV   CA           1989  319.6578
POTXV   CA           1990  355.8378
POTXV   CA           1991  268.0974
POTXV   CA           1992  324.9533
POTXV   CA           1993  294.3858
POTXV   CA           1994  303.7215
POTXV   CA           1995  294.7558
POTXV   CA           1996  266.4395
POTXV   CA           1997  264.8099
POTXV   CA           1998  236.9691
POTXV   CA           1999  284.2748
POTXV   CA           2000  281.1964
POTXV   CA           2001  376.0996
POTXV   CA           2002  407.3896
POTXV   CA           2003  429.2867
POTXV   CA           2004  517.2413
POTXV   CA           2005  661.5865
POTXV   CA           2006  397.9412
POTXV   CA           2007  427.0539
POTXV   CA           2008  512.5591
POTXV   CA           2009   237.311
POTXV   NM           1970   0.11069
POTXV   NM           1971    0.1501
POTXV   NM           1972   0.15085
POTXV   NM           1973   0.15815
POTXV   NM           1974   0.70164
POTXV   NM           1975   0.82811
POTXV   NM           1976   1.05953
POTXV   NM           1977   1.06369
POTXV   NM           1978   0.88436
POTXV   NM           1979   1.62088
POTXV   NM           1980   2.52627
POTXV   NM           1981   1.39626
POTXV   NM           1982   0.84571
POTXV   NM           1983   1.45226
POTXV   NM           1984   1.19405
POTXV   NM           1985   1.26899
POTXV   NM           1986   1.98535
POTXV   NM           1987   2.33139
POTXV   NM           1988   2.04294
POTXV   NM           1989   2.44249
POTXV   NM           1990   3.42722
POTXV   NM           1991   7.23312
POTXV   NM           1992   6.95235
POTXV   NM           1993   6.19432
POTXV   NM           1994   6.11077
POTXV   NM           1995   6.39341
POTXV   NM           1996  58.55665
POTXV   NM           1997  62.09048
POTXV   NM           1998  41.47283
POTXV   NM           1999  54.59571
POTXV   NM           2000   89.0278
POTXV   NM           2001  15.38456
POTXV   NM           2002    16.891
POTXV   NM           2003  21.29834
POTXV   NM           2004  31.27227
POTXV   NM           2005  39.31945
POTXV   NM           2006   1.12955
POTXV   NM           2007   1.05747
POTXV   NM           2008   1.16472
POTXV   NM           2009    0.5999
POTXV   TX           1970  200.7597
POTXV   TX           1971  257.1373
POTXV   TX           1972  288.3532
POTXV   TX           1973  359.8112
POTXV   TX           1974  781.6783
POTXV   TX           1975  903.7223
POTXV   TX           1976  1467.594
POTXV   TX           1977  1994.018
POTXV   TX           1978  2224.916
POTXV   TX           1979  3342.678
POTXV   TX           1980  5023.287
POTXV   TX           1981  5502.469
POTXV   TX           1982  3698.542
POTXV   TX           1983  3238.308
POTXV   TX           1984   3034.26
POTXV   TX           1985  2937.866
POTXV   TX           1986  1710.212
POTXV   TX           1987  1998.157
POTXV   TX           1988  1747.559
POTXV   TX           1989      2070
POTXV   TX           1990   2862.33
POTXV   TX           1991  2628.456
POTXV   TX           1992  2560.766
POTXV   TX           1993  2268.553
POTXV   TX           1994  2232.182
POTXV   TX           1995  2325.513
POTXV   TX           1996  3086.559
POTXV   TX           1997  3284.972
POTXV   TX           1998  2223.565
POTXV   TX           1999  2916.053
POTXV   TX           2000  4638.354
POTXV   TX           2001  2969.878
POTXV   TX           2002   3239.37
POTXV   TX           2003  4030.245
POTXV   TX           2004   5852.62
POTXV   TX           2005  7356.216
POTXV   TX           2006  12924.45
POTXV   TX           2007   13542.9
POTXV   TX           2008  16696.54
POTXV   TX           2009  8521.058
PPICB   AZ           1960         0
PPICB   AZ           1961         0
PPICB   AZ           1962         0
PPICB   AZ           1963         0
PPICB   AZ           1964         0
PPICB   AZ           1965         0
PPICB   AZ           1966         0
PPICB   AZ           1967         0
PPICB   AZ           1968         0
PPICB   AZ           1969         0
PPICB   AZ           1970         0
PPICB   AZ           1971         0
PPICB   AZ           1972         0
PPICB   AZ           1973         0
PPICB   AZ           1974         0
PPICB   AZ           1975         0
PPICB   AZ           1976         0
PPICB   AZ           1977         0
PPICB   AZ           1978         0
PPICB   AZ           1979         0
PPICB   AZ           1980         0
PPICB   AZ           1981         0
PPICB   AZ           1982         0
PPICB   AZ           1983         0
PPICB   AZ           1984         0
PPICB   AZ           1985         0
PPICB   AZ           1986         0
PPICB   AZ           1987         0
PPICB   AZ           1988         0
PPICB   AZ           1989         0
PPICB   AZ           1990         0
PPICB   AZ           1991         0
PPICB   AZ           1992         0
PPICB   AZ           1993         0
PPICB   AZ           1994         0
PPICB   AZ           1995         0
PPICB   AZ           1996  1783.168
PPICB   AZ           1997  1652.189
PPICB   AZ           1998  1476.861
PPICB   AZ           1999  1833.318
PPICB   AZ           2000  1723.736
PPICB   AZ           2001  324.9513
PPICB   AZ           2002   276.384
PPICB   AZ           2003  272.6704
PPICB   AZ           2004  274.6555
PPICB   AZ           2005  242.3002
PPICB   AZ           2006   209.818
PPICB   AZ           2007  268.6067
PPICB   AZ           2008  229.1975
PPICB   AZ           2009  190.9921
PPICB   CA           1960         0
PPICB   CA           1961         0
PPICB   CA           1962         0
PPICB   CA           1963         0
PPICB   CA           1964         0
PPICB   CA           1965         0
PPICB   CA           1966         0
PPICB   CA           1967         0
PPICB   CA           1968         0
PPICB   CA           1969         0
PPICB   CA           1970         0
PPICB   CA           1971         0
PPICB   CA           1972         0
PPICB   CA           1973         0
PPICB   CA           1974         0
PPICB   CA           1975         0
PPICB   CA           1976         0
PPICB   CA           1977         0
PPICB   CA           1978         0
PPICB   CA           1979         0
PPICB   CA           1980         0
PPICB   CA           1981         0
PPICB   CA           1982         0
PPICB   CA           1983         0
PPICB   CA           1984  5208.952
PPICB   CA           1985  4929.988
PPICB   CA           1986  4672.186
PPICB   CA           1987  5533.658
PPICB   CA           1988    4986.2
PPICB   CA           1989  4893.065
PPICB   CA           1990  5971.778
PPICB   CA           1991  4379.226
PPICB   CA           1992  4804.144
PPICB   CA           1993    4949.2
PPICB   CA           1994  5045.194
PPICB   CA           1995   5033.22
PPICB   CA           1996  2908.036
PPICB   CA           1997  2694.431
PPICB   CA           1998  2408.502
PPICB   CA           1999  2989.822
PPICB   CA           2000  2811.111
PPICB   CA           2001  5920.255
PPICB   CA           2002  5035.412
PPICB   CA           2003  4967.755
PPICB   CA           2004  5003.922
PPICB   CA           2005  4414.443
PPICB   CA           2006   1140.48
PPICB   CA           2007  1460.029
PPICB   CA           2008  1245.818
PPICB   CA           2009   1038.15
PPICB   NM           1960         0
PPICB   NM           1961         0
PPICB   NM           1962         0
PPICB   NM           1963         0
PPICB   NM           1964         0
PPICB   NM           1965         0
PPICB   NM           1966         0
PPICB   NM           1967         0
PPICB   NM           1968         0
PPICB   NM           1969         0
PPICB   NM           1970         0
PPICB   NM           1971         0
PPICB   NM           1972         0
PPICB   NM           1973         0
PPICB   NM           1974         0
PPICB   NM           1975         0
PPICB   NM           1976         0
PPICB   NM           1977         0
PPICB   NM           1978         0
PPICB   NM           1979         0
PPICB   NM           1980         0
PPICB   NM           1981         0
PPICB   NM           1982         0
PPICB   NM           1983         0
PPICB   NM           1984         0
PPICB   NM           1985         0
PPICB   NM           1986  90.51024
PPICB   NM           1987  107.1988
PPICB   NM           1988  96.59334
PPICB   NM           1989  94.78914
PPICB   NM           1990  115.6861
PPICB   NM           1991  321.2913
PPICB   NM           1992  352.4663
PPICB   NM           1993  363.1086
PPICB   NM           1994  370.1514
PPICB   NM           1995   369.273
PPICB   NM           1996  2933.125
PPICB   NM           1997  2717.678
PPICB   NM           1998  2429.282
PPICB   NM           1999  3015.617
PPICB   NM           2000  2835.365
PPICB   NM           2001  521.1027
PPICB   NM           2002  443.2186
PPICB   NM           2003  437.2634
PPICB   NM           2004  440.4469
PPICB   NM           2005  388.5607
PPICB   NM           2006         0
PPICB   NM           2007         0
PPICB   NM           2008         0
PPICB   NM           2009         0
PPICB   TX           1960         0
PPICB   TX           1961         0
PPICB   TX           1962         0
PPICB   TX           1963         0
PPICB   TX           1964         0
PPICB   TX           1965         0
PPICB   TX           1966         0
PPICB   TX           1967         0
PPICB   TX           1968         0
PPICB   TX           1969         0
PPICB   TX           1970         0
PPICB   TX           1971         0
PPICB   TX           1972         0
PPICB   TX           1973         0
PPICB   TX           1974         0
PPICB   TX           1975         0
PPICB   TX           1976         0
PPICB   TX           1977         0
PPICB   TX           1978         0
PPICB   TX           1979         0
PPICB   TX           1980         0
PPICB   TX           1981         0
PPICB   TX           1982         0
PPICB   TX           1983         0
PPICB   TX           1984  89962.59
PPICB   TX           1985  85144.66
PPICB   TX           1986  71886.36
PPICB   TX           1987  85140.99
PPICB   TX           1988  76717.79
PPICB   TX           1989  75284.81
PPICB   TX           1990  91881.92
PPICB   TX           1991  111612.2
PPICB   TX           1992  122441.9
PPICB   TX           1993  126138.9
PPICB   TX           1994  128585.5
PPICB   TX           1995  128280.3
PPICB   TX           1996  148296.8
PPICB   TX           1997  137403.9
PPICB   TX           1998  122822.8
PPICB   TX           1999  152467.5
PPICB   TX           2000  143354.1
PPICB   TX           2001  94968.95
PPICB   TX           2002  80774.87
PPICB   TX           2003  79689.56
PPICB   TX           2004  80269.73
PPICB   TX           2005  70813.68
PPICB   TX           2006  71854.47
PPICB   TX           2007  91987.27
PPICB   TX           2008  78491.16
PPICB   TX           2009  65407.33
PPICP   AZ           1960         0
PPICP   AZ           1961         0
PPICP   AZ           1962         0
PPICP   AZ           1963         0
PPICP   AZ           1964         0
PPICP   AZ           1965         0
PPICP   AZ           1966         0
PPICP   AZ           1967         0
PPICP   AZ           1968         0
PPICP   AZ           1969         0
PPICP   AZ           1970         0
PPICP   AZ           1971         0
PPICP   AZ           1972         0
PPICP   AZ           1973         0
PPICP   AZ           1974         0
PPICP   AZ           1975         0
PPICP   AZ           1976         0
PPICP   AZ           1977         0
PPICP   AZ           1978         0
PPICP   AZ           1979         0
PPICP   AZ           1980         0
PPICP   AZ           1981         0
PPICP   AZ           1982         0
PPICP   AZ           1983         0
PPICP   AZ           1984         0
PPICP   AZ           1985         0
PPICP   AZ           1986         0
PPICP   AZ           1987         0
PPICP   AZ           1988         0
PPICP   AZ           1989         0
PPICP   AZ           1990         0
PPICP   AZ           1991         0
PPICP   AZ           1992         0
PPICP   AZ           1993         0
PPICP   AZ           1994         0
PPICP   AZ           1995         0
PPICP   AZ           1996  385.9672
PPICP   AZ           1997  357.6166
PPICP   AZ           1998  319.6669
PPICP   AZ           1999  396.8221
PPICP   AZ           2000  373.1029
PPICP   AZ           2001  70.33577
PPICP   AZ           2002  59.82337
PPICP   AZ           2003  59.01957
PPICP   AZ           2004  59.44925
PPICP   AZ           2005  52.44592
PPICP   AZ           2006  45.41516
PPICP   AZ           2007  58.13998
PPICP   AZ           2008  49.60985
PPICP   AZ           2009  41.34029
PPICP   CA           1960         0
PPICP   CA           1961         0
PPICP   CA           1962         0
PPICP   CA           1963         0
PPICP   CA           1964         0
PPICP   CA           1965         0
PPICP   CA           1966         0
PPICP   CA           1967         0
PPICP   CA           1968         0
PPICP   CA           1969         0
PPICP   CA           1970         0
PPICP   CA           1971         0
PPICP   CA           1972         0
PPICP   CA           1973         0
PPICP   CA           1974         0
PPICP   CA           1975         0
PPICP   CA           1976         0
PPICP   CA           1977         0
PPICP   CA           1978         0
PPICP   CA           1979         0
PPICP   CA           1980         0
PPICP   CA           1981         0
PPICP   CA           1982         0
PPICP   CA           1983         0
PPICP   CA           1984  1127.479
PPICP   CA           1985  1067.097
